Country,Date,Population,Cases,Active,Recovered,Deaths
Denmark,2021-04-01,5812234,1080800,7055,1486586,3144
Denmark,2021-05-01,5812234,1090733,8210,1486586,3154
Denmark,2021-06-01,5812234,1094883,7948,1486586,3160
Denmark,2021-07-01,5812234,1102593,7635,1486586,3165
Denmark,2021-08-01,5812234,1112222,8103,1486586,3177
Denmark,2021-09-01,5812234,1116589,7762,1486586,3201
Denmark,2021-10-01,5812234,1126252,9967,1486586,3220
Denmark,2021-11-01,5812234,1159458,22454,1486586,3280
Denmark,2021-12-01,5812234,1259448,65929,1486586,3390
Denmark,2022-01-01,5812234,1552913,185901,1486586,3553
Denmark,2022-02-01,5812234,1874910,196979,1486586,3838
Denmark,2022-03-01,5812234,1967630,124499,1486586,4200
Denmark,2022-04-01,5812234,1985673,25160,1486586,4354
Denmark,2022-05-01,5812234,1989062,9382,1486586,4396
Djibouti,2020-01-01,1002071,5204,50,5092,61
Djibouti,2020-02-01,1002071,4336,42,5092,51
Djibouti,2020-03-01,1002071,4351,57,5092,51
Djibouti,2020-04-01,1002071,4881,457,5349,52
Djibouti,2020-05-01,1002071,6013,985,5693,63
Djibouti,2020-06-01,1002071,6677,1237,6901,78
Djibouti,2020-07-01,1002071,6870,156,7083,80
Djibouti,2020-08-01,1002071,8782,147,10242,102
Djibouti,2020-09-01,1002071,8792,80,10242,103
Djibouti,2020-10-01,1002071,8840,101,10242,103
Djibouti,2020-11-01,1002071,8880,101,10242,103
Djibouti,2020-12-01,1002071,8930,102,10242,103
Djibouti,2021-01-01,1002071,8964,91,10242,103
Djibouti,2021-02-01,1002071,9009,112,10242,103
Djibouti,2021-03-01,1002071,9654,567,10242,106
Djibouti,2021-04-01,1002071,10687,748,10242,130
Djibouti,2021-05-01,1002071,10831,152,10242,134
Djibouti,2021-06-01,1002071,10854,84,10242,134
Djibouti,2021-07-01,1002071,10870,80,10242,134
Djibouti,2021-08-01,1002071,10903,92,10242,135
Djibouti,2021-09-01,1002071,11257,245,10242,138
Djibouti,2021-10-01,1002071,11479,256,10242,143
Djibouti,2021-11-01,1002071,11488,92,10242,144
Djibouti,2021-12-01,1002071,11539,108,10242,145
Djibouti,2022-01-01,1002071,12141,316,10242,145
Djibouti,2022-02-01,1002071,12169,96,10242,145
Djibouti,2022-03-01,1002071,12182,82,10242,145
Djibouti,2022-04-01,1002071,12190,80,10242,145
Djibouti,2022-05-01,1002071,12197,81,10242,145
Dominica,2020-01-01,72161,2544,59,2471,12
Dominica,2020-02-01,72161,2120,49,2471,10
Dominica,2020-03-01,72161,2126,55,2471,10
Dominica,2020-04-01,72161,2128,56,2477,10
Dominica,2020-05-01,72161,2128,51,2478,10
Dominica,2020-06-01,72161,2129,50,2479,10
Dominica,2020-07-01,72161,2129,49,2479,10
Dominica,2020-08-01,72161,4241,100,6170,21
Dominica,2020-09-01,72161,4244,101,6170,21
Dominica,2020-10-01,72161,4251,105,6170,21
Dominica,2020-11-01,72161,4262,109,6170,21
Dominica,2020-12-01,72161,4263,107,6170,21
Dominica,2021-01-01,72161,4273,103,6170,21
Dominica,2021-02-01,72161,4281,104,6170,21
Dominica,2021-03-01,72161,4288,104,6170,21
Dominica,2021-04-01,72161,4292,102,6170,21
Dominica,2021-05-01,72161,4297,102,6170,21
Dominica,2021-06-01,72161,4298,100,6170,21
Dominica,2021-07-01,72161,4304,104,6170,21
Dominica,2021-08-01,72161,4780,357,6170,22
Dominica,2021-09-01,72161,5394,326,6170,27
Dominica,2021-10-01,72161,5842,291,6170,31
Dominica,2021-11-01,72161,6243,251,6170,33
Dominica,2021-12-01,72161,6521,241,6170,36
Dominica,2022-01-01,72161,7245,388,6170,38
Dominica,2022-02-01,72161,7937,468,6170,40
Dominica,2022-03-01,72161,8187,212,6170,42
Dominica,2022-04-01,72161,8288,148,6170,42
Dominica,2022-05-01,72161,8462,199,6170,42
Dominican Republic,2020-01-01,10954579,144220,13614,129265,1341
Dominican Republic,2020-02-01,10954579,120184,11345,129265,1117
Dominican Republic,2020-03-01,10954579,120738,11872,129267,1143
Dominican Republic,2020-04-01,10954579,123670,14030,129785,1268
Dominican Republic,2020-05-01,10954579,128826,15323,133488,1368
Dominican Republic,2020-06-01,10954579,136468,18466,136297,1491
Dominican Republic,2020-07-01,10954579,153177,27966,141346,1671
Dominican Republic,2020-08-01,10954579,250554,23420,308061,2444
Dominican Republic,2020-09-01,10954579,256385,20079,308061,2575
Dominican Republic,2020-10-01,10954579,261322,19206,308061,2622
Dominican Republic,2020-11-01,10954579,266978,20547,308061,2651
Dominican Republic,2020-12-01,10954579,275911,24130,308061,2678
Dominican Republic,2021-01-01,10954579,290336,29836,308061,2762
Dominican Republic,2021-02-01,10954579,298855,29799,308061,2907
Dominican Republic,2021-03-01,10954579,303225,26672,308061,2982
Dominican Republic,2021-04-01,10954579,307836,24991,308061,3034
Dominican Republic,2021-05-01,10954579,316578,27764,308061,3083
Dominican Republic,2021-06-01,10954579,327389,30204,308061,3148
Dominican Republic,2021-07-01,10954579,332951,30349,308061,3195
Dominican Republic,2021-08-01,10954579,335707,16602,308061,3210
Dominican Republic,2021-09-01,10954579,338665,13600,308061,3222
Dominican Republic,2021-10-01,10954579,346205,14367,308061,3250
Dominican Republic,2021-11-01,10954579,354733,13913,308061,3275
Dominican Republic,2021-12-01,10954579,358575,13932,308061,3289
Dominican Republic,2022-01-01,10954579,404064,25384,308061,3309
Dominican Republic,2022-02-01,10954579,410501,13716,308061,3330
Dominican Republic,2022-03-01,10954579,411662,12348,308061,3332
Dominican Republic,2022-04-01,10954579,412065,11832,308061,3332
Dominican Republic,2022-05-01,10954579,412453,11909,308061,3332
Ecuador,2020-01-01,17905393,208793,10815,21242,9403
Ecuador,2020-02-01,17905393,173994,9012,21242,7836
Ecuador,2020-03-01,17905393,175097,9716,21264,7896
Ecuador,2020-04-01,17905393,185558,16504,21866,8533
Ecuador,2020-05-01,17905393,193084,19041,29079,10437
Ecuador,2020-06-01,17905393,201547,17116,32280,11343
Ecuador,2020-07-01,17905393,214270,22590,35201,12196
Ecuador,2020-08-01,17905393,356182,4447,35659,19616
Ecuador,2020-09-01,17905393,366617,4447,35659,20244
Ecuador,2020-10-01,17905393,376999,4447,35659,20987
Ecuador,2020-11-01,17905393,385163,4447,35659,21435
Ecuador,2020-12-01,17905393,391772,4447,35659,21759
Ecuador,2021-01-01,17905393,404606,4447,35659,22034
Ecuador,2021-02-01,17905393,416438,4447,35659,22350
Ecuador,2021-03-01,17905393,430702,4447,35659,22702
Ecuador,2021-04-01,17905393,448474,4447,35659,23292
Ecuador,2021-05-01,17905393,463271,4447,35659,23932
Ecuador,2021-06-01,17905393,474164,4447,35659,24264
Ecuador,2021-07-01,17905393,483817,4447,35659,24474
Ecuador,2021-08-01,17905393,488639,4447,35659,24684
Ecuador,2021-09-01,17905393,491483,4447,35659,24859
Ecuador,2021-10-01,17905393,493886,4447,35659,24929
Ecuador,2021-11-01,17905393,497283,4447,35659,25044
Ecuador,2021-12-01,17905393,504686,4447,35659,25183
Ecuador,2022-01-01,17905393,564947,4447,35659,25339
Ecuador,2022-02-01,17905393,598533,4447,35659,25576
Ecuador,2022-03-01,17905393,608018,4447,35659,25639
Ecuador,2022-04-01,17905393,610833,4447,35659,25694
Ecuador,2022-05-01,17905393,611691,4447,35659,25697
Egypt,2020-01-01,104222455,140626,28599,105183,6843
Egypt,2020-02-01,104222455,117189,23833,105184,5702
Egypt,2020-03-01,104222455,117543,24086,105246,5725
Egypt,2020-04-01,104222455,119957,25715,105736,5898
Egypt,2020-05-01,104222455,129681,32827,107598,6182
Egypt,2020-06-01,104222455,151344,47282,112567,7179
Egypt,2020-07-01,104222455,163695,51448,119118,8054
Egypt,2020-08-01,104222455,236530,46117,245540,11661
Egypt,2020-09-01,104222455,237949,36618,245540,11831
Egypt,2020-10-01,104222455,239402,30614,245540,11943
Egypt,2020-11-01,104222455,242187,32183,245540,12071
Egypt,2020-12-01,104222455,249571,36111,245540,12398
Egypt,2021-01-01,104222455,258867,39002,245540,12960
Egypt,2021-02-01,104222455,264358,40283,245540,13417
Egypt,2021-03-01,104222455,270927,41816,245540,13853
Egypt,2021-04-01,104222455,279401,44482,245540,14301
Egypt,2021-05-01,104222455,291100,48483,245540,14886
Egypt,2021-06-01,104222455,297311,48881,245540,15244
Egypt,2021-07-01,104222455,298304,47759,245540,15362
Egypt,2021-08-01,104222455,299697,42363,245540,15433
Egypt,2021-09-01,104222455,305058,40703,245540,15631
Egypt,2021-10-01,104222455,313889,41368,245540,16071
Egypt,2021-11-01,104222455,323076,43525,245540,16679
Egypt,2021-12-01,104222455,332075,44422,245540,17105
Egypt,2022-01-01,104222455,345520,45039,245540,17399
Egypt,2022-02-01,104222455,364807,45407,245540,17879
Egypt,2022-03-01,104222455,373089,46552,245540,18009
Egypt,2022-04-01,104222455,375432,46736,245540,18059
Egypt,2022-05-01,104222455,375432,46285,245540,18059
El Salvador,2020-01-01,6518336,39250,4704,33535,1010
El Salvador,2020-02-01,6518336,32708,3920,33535,841
El Salvador,2020-03-01,6518336,32724,3936,33535,842
El Salvador,2020-04-01,6518336,32905,4053,33582,846
El Salvador,2020-05-01,6518336,33966,4636,33951,864
El Salvador,2020-06-01,6518336,35927,5167,35043,928
El Salvador,2020-07-01,6518336,40492,7507,36646,1052
El Salvador,2020-08-01,6518336,68981,9482,79949,1786
El Salvador,2020-09-01,6518336,70097,9067,79949,1828
El Salvador,2020-10-01,6518336,71680,7024,79949,1872
El Salvador,2020-11-01,6518336,73385,6781,79949,1918
El Salvador,2020-12-01,6518336,75725,6846,79949,1992
El Salvador,2021-01-01,6518336,78727,7383,79949,2088
El Salvador,2021-02-01,6518336,80465,7067,79949,2165
El Salvador,2021-03-01,6518336,81980,6404,79949,2218
El Salvador,2021-04-01,6518336,83471,6292,79949,2255
El Salvador,2021-05-01,6518336,84972,6573,79949,2297
El Salvador,2021-06-01,6518336,86791,6974,79949,2341
El Salvador,2021-07-01,6518336,89376,8231,79949,2423
El Salvador,2021-08-01,6518336,92332,9933,79949,2520
El Salvador,2021-09-01,6518336,95520,10841,79949,2625
El Salvador,2021-10-01,6518336,98659,11068,79949,2757
El Salvador,2021-11-01,6518336,100413,11269,79949,2806
El Salvador,2021-12-01,6518336,101063,10317,79949,2822
El Salvador,2022-01-01,6518336,105123,8951,79949,2847
El Salvador,2022-02-01,6518336,112526,14755,79949,2904
El Salvador,2022-03-01,6518336,114089,12185,79949,2920
El Salvador,2022-04-01,6518336,114434,10976,79949,2923
El Salvador,2022-05-01,6518336,114434,7991,79949,2923
Equatorial Guinea,2020-01-01,1447889,4760,952,3745,63
Equatorial Guinea,2020-02-01,1447889,3967,793,3745,52
Equatorial Guinea,2020-03-01,1447889,3973,799,3745,52
Equatorial Guinea,2020-04-01,1447889,4124,945,3748,53
Equatorial Guinea,2020-05-01,1447889,4620,1340,3825,58
Equatorial Guinea,2020-06-01,1447889,4967,1520,3951,68
Equatorial Guinea,2020-07-01,1447889,5794,1945,4081,83
Equatorial Guinea,2020-08-01,1447889,8557,1712,8941,116
Equatorial Guinea,2020-09-01,1447889,8587,1193,8941,116
Equatorial Guinea,2020-10-01,1447889,8606,889,8941,116
Equatorial Guinea,2020-11-01,1447889,8628,884,8941,117
Equatorial Guinea,2020-12-01,1447889,8669,885,8941,117
Equatorial Guinea,2021-01-01,1447889,8749,910,8941,117
Equatorial Guinea,2021-02-01,1447889,8912,958,8941,119
Equatorial Guinea,2021-03-01,1447889,9215,1039,8941,122
Equatorial Guinea,2021-04-01,1447889,9475,1004,8941,126
Equatorial Guinea,2021-05-01,1447889,9753,1034,8941,128
Equatorial Guinea,2021-06-01,1447889,9821,953,8941,129
Equatorial Guinea,2021-07-01,1447889,9870,905,8941,129
Equatorial Guinea,2021-08-01,1447889,10069,1018,8941,130
Equatorial Guinea,2021-09-01,1447889,11031,1386,8941,137
Equatorial Guinea,2021-10-01,1447889,11366,1263,8941,144
Equatorial Guinea,2021-11-01,1447889,11441,1030,8941,147
Equatorial Guinea,2021-12-01,1447889,11480,902,8941,147
Equatorial Guinea,2022-01-01,1447889,12177,1395,8941,149
Equatorial Guinea,2022-02-01,1447889,12205,934,8941,149
Equatorial Guinea,2022-03-01,1447889,12211,874,8941,149
Equatorial Guinea,2022-04-01,1447889,12212,869,8941,149
Equatorial Guinea,2022-05-01,1447889,12213,869,8941,149
Eritrea,2020-01-01,3594501,2058,28,2009,20
Eritrea,2020-02-01,3594501,1715,23,2009,17
Eritrea,2020-03-01,3594501,1722,31,2009,17
Eritrea,2020-04-01,3594501,1734,41,2020,17
Eritrea,2020-05-01,3594501,1734,30,2025,17
Eritrea,2020-06-01,3594501,1816,98,2030,17
Eritrea,2020-07-01,3594501,1850,103,2086,17
Eritrea,2020-08-01,3594501,3448,41,4928,34
Eritrea,2020-09-01,3594501,3467,42,4928,34
Eritrea,2020-10-01,3594501,3496,44,4928,34
Eritrea,2020-11-01,3594501,3534,52,4928,34
Eritrea,2020-12-01,3594501,3782,236,4928,35
Eritrea,2021-01-01,3594501,4054,288,4928,36
Eritrea,2021-02-01,3594501,4291,238,4928,36
Eritrea,2021-03-01,3594501,4437,221,4928,37
Eritrea,2021-04-01,3594501,4566,113,4928,37
Eritrea,2021-05-01,3594501,4707,100,4928,39
Eritrea,2021-06-01,3594501,5345,207,4928,42
Eritrea,2021-07-01,3594501,5524,170,4928,46
Eritrea,2021-08-01,3594501,5556,45,4928,47
Eritrea,2021-09-01,3594501,5583,37,4928,48
Eritrea,2021-10-01,3594501,5620,42,4928,49
Eritrea,2021-11-01,3594501,5795,89,4928,54
Eritrea,2021-12-01,3594501,6012,92,4928,59
Eritrea,2022-01-01,3594501,6521,217,4928,67
Eritrea,2022-02-01,3594501,6576,87,4928,68
Eritrea,2022-03-01,3594501,6585,25,4928,68
Eritrea,2022-04-01,3594501,6587,23,4928,68
Eritrea,2022-05-01,3594501,6590,25,4928,68
Estonia,2020-01-01,1327411,115616,11335,103742,537
Estonia,2020-02-01,1327411,96347,9447,103742,448
Estonia,2020-03-01,1327411,96719,9804,103753,450
Estonia,2020-04-01,1327411,97191,10140,103842,474
Estonia,2020-05-01,1327411,97281,10144,104392,481
Estonia,2020-06-01,1327411,97341,9547,104474,481
Estonia,2020-07-01,1327411,97368,9489,104511,481
Estonia,2020-08-01,1327411,192807,18953,258395,894
Estonia,2020-09-01,1327411,193138,19112,258395,894
Estonia,2020-10-01,1327411,193650,19219,258395,897
Estonia,2020-11-01,1327411,196117,20582,258395,912
Estonia,2020-12-01,1327411,201345,22102,258395,949
Estonia,2021-01-01,1327411,206751,22382,258395,1012
Estonia,2021-02-01,1327411,213882,23913,258395,1069
Estonia,2021-03-01,1327411,227489,28450,258395,1173
Estonia,2021-04-01,1327411,232696,26609,258395,1260
Estonia,2021-05-01,1327411,235196,21991,258395,1290
Estonia,2021-06-01,1327411,235703,20605,258395,1296
Estonia,2021-07-01,1327411,236534,20008,258395,1297
Estonia,2021-08-01,1327411,239333,21254,258395,1303
Estonia,2021-09-01,1327411,244100,22531,258395,1325
Estonia,2021-10-01,1327411,256671,27330,258395,1383
Estonia,2021-11-01,1327411,266209,28421,258395,1472
Estonia,2021-12-01,1327411,272484,24713,258395,1517
Estonia,2022-01-01,1327411,304528,44257,258395,1550
Estonia,2022-02-01,1327411,356824,61500,258395,1618
Estonia,2022-03-01,1327411,377449,59560,258395,1692
Estonia,2022-04-01,1327411,382746,42953,258395,1719
Estonia,2022-05-01,1327411,383322,38417,258395,1725
Ethiopia,2020-01-01,117744423,101276,5422,94234,1620
Ethiopia,2020-02-01,117744423,84397,4518,94234,1350
Ethiopia,2020-03-01,117744423,84410,4530,94235,1350
Ethiopia,2020-04-01,117744423,84462,4566,94257,1352
Ethiopia,2020-05-01,117744423,84983,4994,94317,1356
Ethiopia,2020-06-01,117744423,87320,6342,95206,1402
Ethiopia,2020-07-01,117744423,92168,8880,96788,1472
Ethiopia,2020-08-01,117744423,181322,17168,232392,2894
Ethiopia,2020-09-01,117744423,189068,20714,232392,3024
Ethiopia,2020-10-01,117744423,196002,21553,232392,3114
Ethiopia,2020-11-01,117744423,200637,20277,232392,3193
Ethiopia,2020-12-01,117744423,205367,17702,232392,3266
Ethiopia,2021-01-01,117744423,209829,10825,232392,3322
Ethiopia,2021-02-01,117744423,216969,13675,232392,3413
Ethiopia,2021-03-01,117744423,232808,21596,232392,3581
Ethiopia,2021-04-01,117744423,249759,26319,232392,3854
Ethiopia,2021-05-01,117744423,254459,24461,232392,4013
Ethiopia,2021-06-01,117744423,256003,15774,232392,4065
Ethiopia,2021-07-01,117744423,257400,10552,232392,4086
Ethiopia,2021-08-01,117744423,266657,15369,232392,4183
Ethiopia,2021-09-01,117744423,279170,16076,232392,4485
Ethiopia,2021-10-01,117744423,285668,15672,232392,4778
Ethiopia,2021-11-01,117744423,287791,12610,232392,4876
Ethiopia,2021-12-01,117744423,304059,25845,232392,4937
Ethiopia,2022-01-01,117744423,318998,32182,232392,5070
Ethiopia,2022-02-01,117744423,320188,26097,232392,5112
Ethiopia,2022-03-01,117744423,320531,20640,232392,5124
Ethiopia,2022-04-01,117744423,320801,12327,232392,5128
Ethiopia,2022-05-01,117744423,320924,8955,232392,5128
Faeroe Islands,2020-02-01,49045,11641,9003,3942,9
Faeroe Islands,2020-03-01,49045,11697,9041,3942,9
Faeroe Islands,2020-04-01,49045,11703,9036,3942,9
Faeroe Islands,2020-05-01,49045,11703,9004,3942,9
Faeroe Islands,2020-06-01,49045,11703,9003,3942,9
Faeroe Islands,2020-07-01,49045,11716,9016,3942,9
Faeroe Islands,2020-08-01,49045,11778,9052,3942,9
Faeroe Islands,2020-09-01,49045,11797,9018,3942,9
Faeroe Islands,2020-10-01,49045,11806,9018,3942,9
Faeroe Islands,2020-11-01,49045,11809,9005,3942,9
Faeroe Islands,2020-12-01,49045,11844,9025,3942,9
Faeroe Islands,2021-01-01,49045,11859,9023,3942,9
Faeroe Islands,2021-02-01,49045,11860,9005,3942,9
Faeroe Islands,2021-03-01,49045,11861,9004,3942,9
Faeroe Islands,2021-04-01,49045,11862,9004,3942,9
Faeroe Islands,2021-05-01,49045,11880,9019,3942,9
Faeroe Islands,2021-06-01,49045,11900,9020,3942,9
Faeroe Islands,2021-07-01,49045,11969,9048,3942,10
Faeroe Islands,2021-08-01,49045,11975,9015,3942,10
Faeroe Islands,2021-09-01,49045,12034,9038,3942,10
Faeroe Islands,2021-10-01,49045,12356,9238,3942,10
Faeroe Islands,2021-11-01,49045,12850,9261,3942,13
Faeroe Islands,2021-12-01,49045,13562,9245,3942,14
Faeroe Islands,2022-01-01,49045,18183,12975,3942,15
Faeroe Islands,2022-02-01,49045,23053,17842,3942,18
Faeroe Islands,2022-03-01,49045,23053,17842,3942,18
Faeroe Islands,2022-04-01,49045,23194,17982,3942,18
Faeroe Islands,2022-05-01,49045,23194,17982,3942,18
Falkland Islands Malvinas,2020-02-01,3669,563,0,0,0
Falkland Islands Malvinas,2020-03-01,3669,563,0,0,0
Falkland Islands Malvinas,2020-04-01,3669,569,0,0,0
Falkland Islands Malvinas,2020-05-01,3669,569,0,0,0
Falkland Islands Malvinas,2020-06-01,3669,569,0,0,0
Falkland Islands Malvinas,2020-07-01,3669,569,0,0,0
Falkland Islands Malvinas,2020-08-01,3669,569,0,0,0
Falkland Islands Malvinas,2020-09-01,3669,569,0,0,0
Falkland Islands Malvinas,2020-10-01,3669,569,0,0,0
Falkland Islands Malvinas,2020-11-01,3669,571,0,0,0
Falkland Islands Malvinas,2020-12-01,3669,577,0,0,0
Falkland Islands Malvinas,2021-01-01,3669,583,0,0,0
Falkland Islands Malvinas,2021-02-01,3669,590,0,0,0
Falkland Islands Malvinas,2021-03-01,3669,590,0,0,0
Falkland Islands Malvinas,2021-04-01,3669,594,0,0,0
Falkland Islands Malvinas,2021-05-01,3669,594,0,0,0
Falkland Islands Malvinas,2021-06-01,3669,594,0,0,0
Falkland Islands Malvinas,2021-07-01,3669,594,0,0,0
Falkland Islands Malvinas,2021-08-01,3669,596,0,0,0
Falkland Islands Malvinas,2021-09-01,3669,596,0,0,0
Falkland Islands Malvinas,2021-10-01,3669,597,0,0,0
Falkland Islands Malvinas,2021-11-01,3669,602,0,0,0
Falkland Islands Malvinas,2021-12-01,3669,604,0,0,0
Falkland Islands Malvinas,2022-01-01,3669,607,0,0,0
Falkland Islands Malvinas,2022-02-01,3669,618,0,0,0
Falkland Islands Malvinas,2022-03-01,3669,624,0,0,0
Falkland Islands Malvinas,2022-04-01,3669,653,0,0,0
Falkland Islands Malvinas,2022-05-01,3669,1126,0,0,0
Fiji,2020-01-01,902819,12965,210,12582,172
Fiji,2020-02-01,902819,10804,175,12582,143
Fiji,2020-03-01,902819,10807,178,12582,143
Fiji,2020-04-01,902819,10813,184,12587,143
Fiji,2020-05-01,902819,10813,178,12588,143
Fiji,2020-06-01,902819,10813,177,12589,143
Fiji,2020-07-01,902819,10818,180,12589,144
Fiji,2020-08-01,902819,21609,350,31446,288
Fiji,2020-09-01,902819,21610,350,31446,288
Fiji,2020-10-01,902819,21611,348,31446,288
Fiji,2020-11-01,902819,21614,350,31446,288
Fiji,2020-12-01,902819,21616,351,31446,288
Fiji,2021-01-01,902819,21618,350,31446,288
Fiji,2021-02-01,902819,21619,349,31446,288
Fiji,2021-03-01,902819,21622,350,31446,288
Fiji,2021-04-01,902819,21639,364,31446,288
Fiji,2021-05-01,902819,21746,437,31446,289
Fiji,2021-06-01,902819,23072,1519,31446,294
Fiji,2021-07-01,902819,31527,7624,31446,369
Fiji,2021-08-01,902819,37172,8541,31446,457
Fiji,2021-09-01,902819,38607,6155,31446,497
Fiji,2021-10-01,902819,38990,4802,31446,514
Fiji,2021-11-01,902819,39106,895,31446,521
Fiji,2021-12-01,902819,39560,993,31446,522
Fiji,2022-01-01,902819,42551,2346,31446,562
Fiji,2022-02-01,902819,42912,1089,31446,574
Fiji,2022-03-01,902819,43070,755,31446,575
Fiji,2022-04-01,902819,43148,705,31446,575
Fiji,2022-05-01,902819,43191,696,31446,575
Finland,2020-01-01,5549177,216934,74,2780,988
Finland,2020-02-01,5549177,180779,62,2780,824
Finland,2020-03-01,5549177,181487,525,2784,832
Finland,2020-04-01,5549177,183275,1016,3980,929
Finland,2020-05-01,5549177,184207,736,4980,983
Finland,2020-06-01,5549177,184385,425,5420,988
Finland,2020-07-01,5549177,184483,139,5548,988
Finland,2020-08-01,5549177,361786,73,3490,1650
Finland,2020-09-01,5549177,362421,73,3490,1653
Finland,2020-10-01,5549177,364461,73,3490,1657
Finland,2020-11-01,5549177,367394,73,3490,1671
Finland,2020-12-01,5549177,371126,73,3490,1725
Finland,2021-01-01,5549177,374170,73,3490,1762
Finland,2021-02-01,5549177,378314,73,3490,1785
Finland,2021-03-01,5549177,384908,73,3490,1819
Finland,2021-04-01,5549177,388026,73,3490,1843
Finland,2021-05-01,5549177,389920,73,3490,1857
Finland,2021-06-01,5549177,391004,73,3490,1862
Finland,2021-07-01,5549177,394691,73,3490,1865
Finland,2021-08-01,5549177,401484,73,3490,1877
Finland,2021-09-01,5549177,406274,73,3490,1895
Finland,2021-10-01,5549177,411601,73,3490,1924
Finland,2021-11-01,5549177,421270,73,3490,1983
Finland,2021-12-01,5549177,445854,73,3490,2059
Finland,2022-01-01,5549177,522380,73,3490,2201
Finland,2022-02-01,5549177,571676,73,3490,2327
Finland,2022-03-01,5549177,653649,73,3490,2586
Finland,2022-04-01,5549177,700095,73,3490,2851
Finland,2022-05-01,5549177,715670,73,3490,2966
France,2020-01-01,65415404,5915359,209734,5664069,41556
France,2020-02-01,65415404,4929513,174818,5664074,34631
France,2020-03-01,65415404,4954853,193669,5667860,36393
France,2020-04-01,65415404,5005699,215792,5683678,46809
France,2020-05-01,65415404,5015510,214127,5690988,49019
France,2020-06-01,65415404,5021313,208260,5693691,49534
France,2020-07-01,65415404,5030359,213356,5694793,49725
France,2020-08-01,65415404,9873387,337285,14119567,69401
France,2020-09-01,65415404,9961760,378807,14119567,69841
France,2020-10-01,65415404,10213291,511146,14119567,71452
France,2020-11-01,65415404,10480703,592953,14119567,76869
France,2020-12-01,65415404,10605183,420764,14119567,80783
France,2021-01-01,65415404,10785580,441584,14119567,84595
France,2021-02-01,65415404,10960397,445352,14119567,88018
France,2021-03-01,65415404,11238318,517853,14119567,91077
France,2021-04-01,65415404,11542457,546602,14119567,94027
France,2021-05-01,65415404,11674586,496249,14119567,95700
France,2021-06-01,65415404,11710578,384491,14119567,96217
France,2021-07-01,65415404,11827818,418014,14119567,96487
France,2021-08-01,65415404,12040714,470457,14119567,97353
France,2021-09-01,65415404,12123289,441315,14119567,98094
France,2021-10-01,65415404,12174437,353553,14119567,98417
France,2021-11-01,65415404,12343979,457027,14119567,98900
France,2021-12-01,65415404,13109745,899166,14119567,100436
France,2022-01-01,65415404,16165721,2597521,14119567,102833
France,2022-02-01,65415404,17353083,2524047,14119567,105312
France,2022-03-01,65415404,18323759,1057719,14119567,106614
France,2022-04-01,65415404,19333906,1241907,14119567,107833
France,2022-05-01,65415404,19505745,882948,14119567,108275
French Guiana,2020-02-01,306239,29970,23657,9247,148
French Guiana,2020-03-01,306239,29987,23670,9247,148
French Guiana,2020-04-01,306239,30012,23672,9247,148
French Guiana,2020-05-01,306239,30136,23757,9247,148
French Guiana,2020-06-01,306239,31305,24484,9247,153
French Guiana,2020-07-01,306239,32570,24687,9247,162
French Guiana,2020-08-01,306239,33008,24085,9247,167
French Guiana,2020-09-01,306239,33288,23798,9247,170
French Guiana,2020-10-01,306239,33482,23814,9247,171
French Guiana,2020-11-01,306239,33705,24037,9247,171
French Guiana,2020-12-01,306239,34359,24691,9247,171
French Guiana,2021-01-01,306239,35331,25661,9247,173
French Guiana,2021-02-01,306239,35512,25840,9247,176
French Guiana,2021-03-01,306239,35681,26005,9247,179
French Guiana,2021-04-01,306239,36484,26806,9247,181
French Guiana,2021-05-01,306239,37982,28299,9247,186
French Guiana,2021-06-01,306239,39149,29456,9247,196
French Guiana,2021-07-01,306239,40025,30318,9247,210
French Guiana,2021-08-01,306239,41661,31944,9247,221
French Guiana,2021-09-01,306239,43674,33941,9247,237
French Guiana,2021-10-01,306239,44846,35099,9247,250
French Guiana,2021-11-01,306239,45308,35150,9247,257
French Guiana,2021-12-01,306239,46282,36105,9247,261
French Guiana,2022-01-01,306239,55208,45019,9247,273
French Guiana,2022-02-01,306239,55854,45660,9247,278
French Guiana,2022-03-01,306239,56328,46133,9247,279
French Guiana,2022-04-01,306239,56923,46727,9247,279
French Guiana,2022-05-01,306239,57231,47035,9247,280
French Polynesia,2020-02-01,282502,24295,0,31,216
French Polynesia,2020-03-01,282502,24307,0,31,216
French Polynesia,2020-04-01,282502,24314,0,31,216
French Polynesia,2020-05-01,282502,24315,0,31,216
French Polynesia,2020-06-01,282502,24315,0,31,216
French Polynesia,2020-07-01,282502,24315,0,31,216
French Polynesia,2020-08-01,282502,24486,0,31,216
French Polynesia,2020-09-01,282502,24912,0,31,218
French Polynesia,2020-10-01,282502,26715,0,31,226
French Polynesia,2020-11-01,282502,29085,0,31,241
French Polynesia,2020-12-01,282502,29937,0,31,254
French Polynesia,2021-01-01,282502,30315,0,31,260
French Polynesia,2021-02-01,282502,30424,0,31,262
French Polynesia,2021-03-01,282502,30504,0,31,263
French Polynesia,2021-04-01,282502,30547,0,31,263
French Polynesia,2021-05-01,282502,30585,0,31,263
French Polynesia,2021-06-01,282502,30630,0,31,263
French Polynesia,2021-07-01,282502,30977,0,31,266
French Polynesia,2021-08-01,282502,37687,0,31,361
French Polynesia,2021-09-01,282502,39355,0,31,423
French Polynesia,2021-10-01,282502,39475,0,31,428
